Type,XPath,Paths.Name,Paths.Providers.Name,Paths.Providers.Events.Id,Paths.Providers.Events.References.File,Paths.Providers.Events.References.QueryList.Id
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,MSDTC WS-AT Protocol,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,MSDTC Gateway,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,MsBridge,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,mrxsmb,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,mouhid,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,mouclass,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,mlx4_bus,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,MEIx64,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,megasr,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,megasas35i,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,megasas2i,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,megasas,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,LSI_SSS,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,LSI_SAS3i,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,LSI_SAS2i,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,LSI_SAS,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,LmHosts,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,lltdio,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Lfsvc,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,kmloop,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,kdnic,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,kbdhid,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,kbdclass,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ItSas35i,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,iScsiPrt,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,isapnp,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,irevents,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,IPMIDRV,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,invdimm,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,intelppm,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ibtusb,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ibbus,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,iaStorV,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,iaStorAVC,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,iaStorAV,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,iaStorA,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,i8042prt,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,HpSAMD,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,hidspi,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,hidi2c,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,HidBth,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,hcmon,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,gagp30kx,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,FltMgr,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,exFAT,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,eventlog,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,esif_lf,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ebdrv,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,e1iexpress,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,e1i65x64,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,e1dexpress,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,dptf_cpu,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,dptf_acpi,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Dnscache,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Dnsapi,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,DNE,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Display,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,disk,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,cxwmbclass,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ctxva620,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,cht4vbd,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,cht4iscsi,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,cdrom,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,cbfs4,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BTHUSB,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BTHPORT,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BthMini,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BthLEEnum,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BthEnum,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Browser,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Bowser,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,beep,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BasicRender,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,BALLOON,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,b06bdrv,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,atapi,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,AsyncMac,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,arcsas,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Application Management Group Policy,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,amdxata,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,amdsbs,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,amdsata,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,AmdPPM,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,AmdK8,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,agp440,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,AFD,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ADP80XX,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,ACPI,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,3ware,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Microsoft-Windows-MPRMSG,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Microsoft-Windows-Kernel-XDV,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Microsoft-Windows-Bits-Client,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Microsoft-Windows-Serial-ClassExtension-V2,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
Select,*[System[(EventID=41 or EventID=1001 or EventID=6008 or EventID=4621)]],System,Microsoft-Windows-DiskDiagnostic,1001,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5
