Id,Metadata.Keywords,Metadata.Description,Metadata.Level,Metadata.Level.Value,Metadata.Task,Metadata.Opcode,Paths.Name,Paths.Providers.Name,Reference.microsoft,Reference.microsoft.FileList,Reference.microsoft.QueryIDList,Reference.microsoft.SelectCount,Reference.microsoft.SuppressCount,Reference.nsacyber,Reference.nsacyber.FileList,Reference.nsacyber.QueryIDList,Reference.nsacyber.SelectCount,Reference.nsacyber.SuppressCount,Reference.palantir,Reference.palantir.FileList,Reference.palantir.QueryIDList,Reference.palantir.SelectCount,Reference.palantir.SuppressCount
1001,IntSteer,,,,,,System,Microsoft-Windows-Kernel-Interrupt-Steering,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Ntfs-UBPM,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Audit-CVE,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-DfsSvc,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-TPM-WMI,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-HttpEvent,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,WHEA Event Log Entries; WHEA Error Events; SQM,,,,,,System,Microsoft-Windows-Kernel-WHEA,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Default; USBError; IRP; Power; PnP; Performance; HeadersBusTrace; PartialDataBusTrace; FullDataBusTrace; StateMachine; Enumeration; VerifyDriver; HWVerifyHost; HWVerifyHub; HWVerifyDevice; Rundown; Device; Hub; Compat; MAUSBTraffic; ms:Measures,,,,,,System,Microsoft-Windows-USB-MAUSBHOST,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Performance; Sysprep; ms:Measures; ms:CriticalData,,,,,,System,Microsoft-Windows-Setup,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Event originating from the fdrespub service,,,,,,System,Microsoft-Windows-ResourcePublication,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-MemoryDiagnostics-Schedule,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,ms:Measures,,,,,,System,Microsoft-Windows-IsolatedUserMode,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-SPB-ClassExtension,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-LanguagePackSetup,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Intel-SST-OED,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Error; Performance,,,,,,System,Microsoft-Windows-Wallet,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-RasSstp,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Events related to lifecycle of FTH (Fault tolerant heap) service.,,,,,,System,Microsoft-Windows-Fault-Tolerant-Heap,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Response Time,,,,,,System,Microsoft-Windows-WMPNSS-Service,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,DHCPV6_AOAC; Response Time,,,,,,System,Microsoft-Windows-DHCPv6-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,VmsConfiguration; VmsDataPath; VmsOidStatus; VmsQos; VmsVmq; VmsRss; VmsVerifier; VmsControlPath; VmsContolPathFrequent; ut:SendPath; ut:ReceivePath; ut:L3ConnectPath; ut:L2ConnectPath; ut:ClosePath; ut:Authentication; ut:Configuration; ut:Global; ut:Dropped; ut:PiiPresent; ut:Packet; ut:Address; ut:StdTemplateHint; ut:StateTransition,,,,,,System,Microsoft-Windows-Hyper-V-VmSwitch,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Iphlpsvc,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-BitLocker-Driver,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Devices-Background,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,halDiagnostic,,,,,,System,Microsoft-Windows-HAL,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-NdisImPlatformSysEvtProvider,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-MemoryDiagnostics-Results,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,PerfInstrumentation; PerfDiagnostics,,,,,,System,Microsoft-Windows-TerminalServices-LocalSessionManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-BitLocker-API,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-GPIO-ClassExtension,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Event originating from the fdphost service,,,,,,System,Microsoft-Windows-FunctionDiscoveryHost,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Performance,,,,,,System,Microsoft-Windows-SetupPlatform,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,ms:Measures,,,,,,System,Microsoft-Windows-Hyper-V-Hypervisor,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-Smartcard-Server,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Kernel-Tm,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Bluetooth-BthLEPrepairing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,SQM,,,,,,System,Microsoft-Windows-exFAT-SQM,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Application Popup,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Serial-ClassExtension,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-OverlayFilter,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,smss:Diagnostics,,,,,,System,Microsoft-Windows-Subsys-SMSS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,GlobalCorruptionActionStateChange; VolumeCorruptionActionStateChange; SdsCompaction; LogFlushFailed; Rundown; VolumeMountDismount; TPMapBitNotSet; LogFileFull; Checkpoint; CleanCheckpoint; PeriodicCheckpoint; MftRecordRead; MftRecordWrite; WorkItem; DirectoryStream; Statistics; FileMetadataOptimization; EfsTest; BadClusterHotFix,,,,,,System,Microsoft-Windows-Ntfs,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,SQM,,,,,,System,Microsoft-Windows-Fat-SQM,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Core Events; Helper Class Events; Performance Events; ut:SendPath; ut:ReceivePath; ut:L3ConnectPath; ut:L2ConnectPath; ut:ClosePath; ut:Authentication; ut:Configuration; ut:Global; ut:Dropped; ut:PiiPresent; ut:Packet; ut:Address; ut:StdTemplateHint; ut:StateTransition; ut:Diagnostic; Response Time,,,,,,System,Microsoft-Windows-Diagnostics-Networking,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-CoreSystem-NetProvision-JoinProviderOnline,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,po:Scenario; po:Simple; po:Diagnostic; po:Performance; po:Idle; po:Thermal; po:PerfTrackContext; po:PowerSetting; po:RuntimeFx; po:SleepStudy; po:DiagnosticLight; po:PerformanceLight; po:SleepDiagnostic; po:WdiDiagnostic; ms:Telemetry; ms:Measures; Response Time; SQM,,,,,,System,Microsoft-Windows-Kernel-Power,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
41,ms:Measures; po:Simple,"The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.",Critical,1,DirtyTransition,Info,System,Microsoft-Windows-Kernel-Power,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Default; USBError; IRP; Power; PnP; Performance; HeadersBusTrace; PartialDataBusTrace; FullDataBusTrace; StateMachine; Enumeration; VerifyDriver; HWVerifyHost; HWVerifyHub; HWVerifyDevice; Rundown; Device; Hub; Compat; ControllerCommand; ms:Measures,,,,,,System,Microsoft-Windows-USB-USBXHCI,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Default; OneSecond; FiveSecond; ThirtySecond; FiveMinute; ThirtyMinute,,,,,,System,Microsoft-Windows-Power-Meter-Polling,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-WindowsToGo-StartupOptions,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,umdf:PowerTransition,,,,,,System,Microsoft-Windows-DriverFrameworks-UserMode,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-RasServer,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-P2PIMSvc,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,PerfInstrumentation; PerfDiagnostics; Classic,,,,,,System,Microsoft-Windows-Wininit,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Schannel,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,ut:GenericEvent; ut:DnsAutoLogKeyword; ut:PolicyTable; ut:PerfCheckPoints; ut:RegistrationEvent; ut:SendPath; ut:ReceivePath; ut:L3ConnectPath; ut:L2ConnectPath; ut:ClosePath; ut:Authentication; ut:Configuration; ut:Global; ut:Dropped; ut:PiiPresent; ut:Packet; ut:Address; ut:StdTemplateHint,,,,,,System,Microsoft-Windows-DNS-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,TPM,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Classic,,,,,,System,Microsoft-Windows-DistributedCOM,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,WPDBusEnumStartTrigger,,,,,,System,LsaSrv,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,SoftRestart; MemoryPreservation; MemoryBlockRundown; PhysicalMemory; MemoryMapRundown; MemoryPartitions; EfiVariables; LOG_TO_BOOTSTAT; msReservedKeyword40; msTelemetry; msMeasures; msCriticalData; SQM,,,,,,System,Microsoft-Windows-Kernel-Boot,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,DHCP_AOAC; ms:Telemetry; Response Time,,,,,,System,Microsoft-Windows-Dhcp-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Hyper-V-Netvsc,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Hardware events; Read request; Write request; Paging Read request; Paging Write request; Non-Read/Write request; Device I/O control request; PnP request; IO Performance measurement,,,,,,System,Microsoft-Windows-PersistentMemory-PmemDisk,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,Perf; Diag; PowerDiagnostics; Lpi; SleepStudy; Algorithm; Profiles; PerfDiag; EnergyEstimation,,,,,,System,Microsoft-Windows-Kernel-Processor-Power,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-CoreSystem-InitMachineConfig,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,,,,,,,System,Microsoft-Windows-Time-Service,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
1001,SQM,,,,,,System,Microsoft-Windows-ReFS-v1,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,5,1,0
8000,,AppID policy conversion failed. Status %1.,Error,2,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8001,,The AppLocker policy was applied successfully to this computer.,Information,4,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8002,,%11 was allowed to run.,Information,4,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8003,,%11 was allowed to run but would have been prevented from running if the AppLocker policy were enforced.,Warning,3,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8004,,%11 was prevented from running.,Error,2,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8008,,%2: AppLocker component not available on this SKU.,Warning,3,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8030,,ManagedInstaller check SUCCEEDED during Appid verification of,Information,4,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8031,,SmartlockerFilter detected file %2 being written by process %4.,Information,4,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8032,,ManagedInstaller check FAILED during Appid verification of,Error,2,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8033,,ManagedInstaller check FAILED during Appid verification of,Warning,3,,,Microsoft-Windows-AppLocker/EXE and DLL,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8005,,%11 was allowed to run.,Information,4,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8006,,%11 was allowed to run but would have been prevented from running if the AppLocker policy were enforced.,Warning,3,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8007,,%11 was prevented from running.,Error,2,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8009,,%2: AppLocker component not available on this SKU.,Warning,3,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8028,,%2 was allowed to run but would have been prevented if the Config CI policy were enforced.,Warning,3,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8029,,%2 was prevented from running due to Config CI policy.,Error,2,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8034,,ManagedInstaller Script check FAILED during Appid verification of,Information,4,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8035,,ManagedInstaller Script check SUCCEEDED during Appid verification of,Error,2,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8036,,%2 was prevented from running due to Config CI policy.,Error,2,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8037,,%2 passed Config CI policy and was allowed to run.,Information,4,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8038,,,Information,4,,,Microsoft-Windows-AppLocker/MSI and Script,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,1,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
5632,,A request was made to authenticate to a wireless network.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml; ./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,2; 11,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Wireless.xml,0,1,0
4697,,A service was installed in the system.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,5,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,6,1,0
4778,,A session was reconnected to a Window Station.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,6,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
4779,,A session was disconnected from a Window Station.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,6,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
5140,,A network share object was accessed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,7,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0,1,0
4616,,The system time was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,8,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/System-Time-Change.xml,0,1,0
4624,,An account was successfully logged on.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml; ./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,14; 20; 26; 0,4,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0,4,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,2,0
4647,,User initiated logoff:,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,18,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
4634,,An account was logged off.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml; ./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,19; 5,2,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0,2,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
5144,,A network share object was deleted.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,21,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0,1,0
5142,,A network share object was added.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,21,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0,1,0
4688,,A new process has been created.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,22; 26,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml; ./palantir/windows-event-forwarding/wef-subscriptions/Process-Execution.xml,0; 0,2,0
4672,,Special privileges assigned to new logon.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,26,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
6272,,Network Policy Server granted access to a user.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml; ./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,26; 6,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
6273,,Network Policy Server denied access to a user.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml; ./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,26; 6,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0,1,0
4732,,A member was added to a security-enabled local group.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,27,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
4728,,A member was added to a security-enabled global group.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,28,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0,1,0
